ROLJ01;Mario & Sonic at the Olympic Winter Games;
ROLK01;Mario & Sonic at the Olympic Winter Games;
ROLP8P;Mario & Sonic en los Juegos Olímpicos de Invierno;
ROMJ08;Monster Hunter G;
RONEG9;Onechanbara: Bikini Zombie Slayers;
RONJG9;Onechanbara Revolution;
RONPG9;Onechanbara: Bikini Zombie Slayers;
ROPE41;Open Season;
ROPP41;Colegas en el Bosque;
ROQJEP;Baroque for Wii;
ROSJ01;Takt of Magic;
ROTE20;Twin Strike: Operation Thunder;
ROTP7J;Twin Strike: Operation Thunder;
ROUJAF;One Piece Unlimited Cruise 1: The Treasure Beneath the Waves;
ROUPAF;One Piece: Unlimited Cruise 1: El Tesoro Bajo las Olas;
ROVE6U;Playmobil: Circus;
ROVPHM;Playmobil: Circus;
ROWE08;Ōkami;
ROWJ08;Ōkami;
ROWP08;Ōkami;
ROXE20;Order Up!;
ROXP7J;Order Up!;
ROXX7J;Order Up!;
ROYE41;Lluvia de Albóndigas;
ROYP41;Lluvia de Albóndigas;
ROYX41;Lluvia de Albóndigas;
RP2E69;Smarty Pants;
RP2P69;Triiviial;
RP3JAF;Pro Golfer Saru;
RP4E69;MySims Party;
RP4J13;Boku to Sim no Machi Party;
RP4P69;MySims Party;
RP5JA4;Jikkyou Powerful Pro Yakyuu 15;
RP6E41;Petz Crazy Monkeyz;
RP6P41;Animalz: Monkeyz Area;
RP7E52;Pirates: Hunt for Blackbeard's Booty;
RP7P52;Piratas: El Tesoro de Barbanegra;
RP9ERS;Space Chimps;
RP9PRS;Space Chimps;
RP9XRS;Space Chimps;
RPAF70;Kid Paddle: Lost in the Game;
RPBE01;Pokémon Battle Revolution;
RPBJ01;Pokémon Battle Revolution;
RPBP01;Pokémon Battle Revolution;
RPCE20;Puzzler Collection;
RPCP41;Puzzler Collection;
RPCX7J;Puzzler Collection;
RPDEGN;PDC World Championship Darts 2008;
RPDPGN;PDC World Championship Darts 2008;
RPFE52;Pitfall: The Big Adventure;
RPFP52;Pitfall: La Gran Aventura;
RPFU52;Pitfall: La Gran Aventura;
RPGE5D;Rampage: Total Destruction;
RPGP5D;Rampage: Total Destruction;
RPHPPN;Peppa Pig: The Game;
RPIE52;Pimp My Ride;
RPIP52;Pimp My Ride;
RPJE7U;Arc Rise Fantasia;
RPJJ99;Arc Rise Fantasia;
RPKE52;World Series of Poker: Tournament of Champions 2007 Edition;
RPKP52;World Series of Poker: Tournament of Champions;
RPLE52;Rapala Tournament Fishing;
RPLP52;Rapala Tournament Fishing;
RPMJA4;Jikkyou Powerful Major League 2 Wii;
RPNE78;Paws & Claws: Pet Resort;
RPOEC8;Opoona;
RPOJC8;Opoona;
RPOPC8;Opoona;
RPPE41;Prince of Persia: Rival Swords;
RPPP41;Prince of Persia: Rival Swords;
RPQES5;Pool Party;
RPQPS5;Pool Party;
RPSE4Q;Disney Princess: Enchanted Journey;
RPSJ4Q;Disney Princess Wii;
RPSP4Q;Disney Princesas: Un Viaje Encantado;
RPTD52;Puppy Luv: Cuida tu Cachorro;
RPTE52;Puppy Luv: Your New Best Friend;
RPTP52;Puppy Luv: Cuida tu Cachorro;
RPUJ8P;Puyo Puyo! Puyopuyo 15th Anniversary;
RPVE4Z;Purr Pals;
RPVPKM;Purr Pals;
RPWX41;Prince of Persia: Las Arenas Olvidadas;
RPWZ41;Prince of Persia: The Forgotten Sands;
RPXE69;EA Playground;
RPXJ13;EA Playground;
RPXP69;EA Playground;
RPYE9B;Super Swing Golf;
RPYJ9B;Super Swing Golf;
RPYP9B;Pangya! Golf con Estilo;
RPZJA4;Jikkyou Powerful Pro Yakyuu Wii: Ketteiban;
RQ2JK6;Crazy Climber Wii;
RQ3PGN;PDC World Championship Darts 2009;
RQ4E78;SpongeBob SquarePants: Creature from the Krusty Krab;
RQ4J78;SpongeBob SquarePants: Creature from the Krusty Krab;
RQ4P78;Bob Esponja: La Criatura del Krustáceo Krujiente;
RQ5E5G;Mad Dog McCree Gunslinger Pack;
RQ5X5G;Mad Dog McCree: Gunslinger Pack;
RQ6EJJ;Cursed Mountain;
RQ6PKM;Cursed Mountain;
RQ6XKM;Cursed Mountain;
RQ7E20;Martian Panic;
RQ7PXT;Martian Panic;
RQ8E08;MotoGP 08;
RQ8P08;MotoGP;
RQ9E69;NBA Live 09 All-Play;
RQ9F69;NBA Live 09 All-Play;
RQ9P69;NBA Live 09 All-Play;
RQ9S69;NBA Live 09 All-Play;
RQBENR;Kawasaki Quad Bikes;
RQBPUG;Kawasaki Quad Bikes;
RQBXUG;Kawasaki Quad Bikes;
RQCEAF;The Munchables;
RQCJAF;Tabemon;
RQEE6U;Agatha Christie: Evil Under the Sun;
RQEP6V;Agatha Christie: Maldad Bajo el Sol;
RQFE6U;Safecracker: The Ultimate Puzzle Adventure;
RQFP6V;Safecracker: El Desafío Definitivo;
RQGE69;MySims Racing;
RQGJ13;MySims Racing;
RQGP69;MySims Racing;
RQIJ01;NHK Kouhaku Quiz Gassen;
RQJE7D;Crash of the Titans;
RQJP7D;Crash: Lucha de Titanes;
RQJX7D;Crash: Lucha de Titanes;
RQKE41;Circus Games;
RQKP41;Feria Party;
RQLE64;Star Wars The Clone Wars: Republic Heroes;
RQLP64;Star Wars The Clone Wars: Héroes de la República;
RQMEVN;Ocean Commander;
RQMPVN;Ocean Commander;
RQNEWR;Scooby-Doo! First Frights;
RQNPWR;Scooby-Doo! Bienvenidos al Misterio;
RQOE69;Spore Hero;
RQOJ13;Spore Hero;
RQOP69;Spore Héroes;
RQPE52;Cabela's Trophy Bucks;
RQPP52;Cabela's Trophy Bucks;
RQPZ52;Cabela's Monster Buck Hunter;
RQQE70;Backyard Football '09;
RQREXJ;The Sky Crawlers: Innocent Aces;
RQRJAF;The Sky Crawlers: Innocent Aces;
RQRPAF;The Sky Crawlers: Innocent Aces;
RQSE4Z;Pinball Hall of Fame: The Gottlieb Collection;
RQSP6M;Gottlieb Pinball Classics;
RQTE6U;Agatha Christie: And Then There Were None;
RQTP6V;Agatha Christie: Y No Quedó Ninguno;
RQUEFS;Super PickUps;
RQVE20;Pacific Liberator;
RQVP20;Pacific Liberator;
RQWEG9;Puzzle Quest: Challenge of the Warlords;
RQWPG9;Puzzle Quest: Challenge of the Warlords;
RQXP70;Astérix en los Juegos Olímpicos;
RQYENR;Fantasy Aquarium World;
RQZE41;Monster 4x4: Stunt Racer;
RQZP41;Monster 4x4: Stunt Racer;
RR2ENR;Rig Racer 2;
RR2PUG;Rig Racer 2;
RR2XUG;Extreme Truck Racing;
RR3EA4;Ultimate Party Challenge;
RR3JA4;Family Challenge Wii;
RR3PA4;Let's Party!;
RR4EGY;Build-A-Bear Workshop: A Friend Fur All Seasons;
RR4PFK;Build-A-Bear Workshop: A Friend Fur All Seasons;
RR5E70;Ready 2 Rumble Revolution;
RR5P70;Ready 2 Rumble: Revolution;
RR7PVP;Real Madrid: The Game;
RR8PUJ;International Athletics;
RR9E78;WWE SmackDown vs. Raw 2009;
RRAE5Z;Rock 'N' Roll Adventures;
RRAPUG;Rock 'N' Roll Adventures;
RRAXUG;Rock 'N' Roll Adventures;
RRBE41;Rayman Raving Rabbids;
RRBJ41;Rayman Raving Rabbids;
RRBP41;Rayman Raving Rabbids;
RRCE52;Barbie Horse Adventures: Riding Camp;
RRCP52;Barbie Horses: Escuela de Equitación;
RRDE69;Rock Band Track Pack: Vol. 2;
RRDP69;Rock Band Song Pack 2;
RREE69;Rock Band Track Pack: Vol. 1;
RREP69;Rock Band Song Pack 1;
RRFEE9;Reel Fishing: Angler's Dream;
RRFPE9;Reel Fishing: Angler's Dream;
RRGE52;Madagascar: Escape 2 Africa;
RRGP52;Madagascar 2: El Videojuego;
RRGX52;Madagascar 2;
RRHPUJ;Mary King's Riding School 2;
RRHXUJ;Ride;
RRIPTV;Paint Works;
RRJFMR;Ready, Steady, Cook: The Game;
RRJIMR;Ready, Steady, Cook: The Game;
RRJPMR;Ready, Steady, Cook: The Game;
RRKE70;Alone in the Dark;
RRKP70;Alone in the Dark;
RRLE78;Bratz: Girlz Really Rock;
RRLP78;Bratz: Girlz Really Rock;
RRLX78;Bratz: Girlz Really Rock;
RRLY78;Bratz: Girlz Really Rock;
RRLZ78;Bratz: Girlz Really Rock;
RRME69;Hasbro: Family Game Night;
RRMI69;Hasbro: Family Game Night;
RRMP69;Hasbro: Juegos en Familia;
RRMX69;Hasbro: Juegos en Familia;
RRPE41;The Price Is Right;
RRQE52;Shrek's Carnival Craze Party Games;
RRQP52;Shrek Carnival Craze: Multijuegos;
RRQX52;Shrek Carnival Craze: Multijuegos;
RRRE5Z;Real Heroes: Firefighter;
RRRPRM;Real Heroes: Firefighter;
RRSE4Q;Meet the Robinsons;
RRSJ4Q;Meet The Robinsons;
RRSP4Q;Descubriendo a los Robinsons;
RRSX4Q;Descubriendo a los Robinsons;
RRTE52;Block Party 20 Games;
RRTP52;Family Games: 20 Juegos;
RRUFRT;Winter Sports 2009: The Next Challenge;
RRUJJF;Winter Sports 2009 The Next Challenge;
RRUPRT;Winter Sports 2009: The Next Challenge;
RRVENR;Battle Rage: Mech Conflict;
RRVPNR;Battle Rage: The Robot Wars;
RRWJAF;Super Robot Taisen NEO;
RRXE5Z;Monster Trux Arenas: Special Edition;
RRXPUG;Monster Trux Arenas;
RRXXUG;Monster Trux Arenas;
RRYEHG;Rogue Trooper: Quartz Zone Massacre;
RRYPHY;Rogue Trooper: Quartz Zone Massacre;
RRZEGY;Rubik's World;
RRZPGY;Rubik's Puzzle World;
RS2E20;Ultimate Duck Hunting;
RS2EGJ;Ultimate Duck Hunting;
RS2PGJ;Ultimate Duck Hunting;
RS3E52;Spider-Man 3;
RS3J52;Spider-Man 3;
RS3P52;Spider-Man 3;
RS3X52;Spider-Man 3;
RS4EXS;Castle of Shikigami III;
RS4JJF;Shikigami no Shiro III;
RS4PXS;Castle of Shikigami III;
RS5EC8;Samurai Warriors: Katana;
RS5JC8;Sengoku Musô KATANA;
RS5PC8;Samurai Warriors: Katana;
RS7J01;Eyeshield 21: Field Saikyou no Senshi-tachi;
RS8J8N;Shanghai;
RS9E8P;Sonic Riders: Zero Gravity;
RS9J8P;Sonic Riders: Shooting Star Story;
RS9P8P;Sonic Riders: Zero Gravity;
RSAE78;SpongeBob's Atlantis SquarePantis;
RSAP78;Bob Esponja: Aventura en la Atlántida;
RSBE01;Super Smash Bros. Brawl;
RSBJ01;Dairantou Smash Brothers X;
RSBK01;Dairantou Smash Brothers X;
RSBP01;Super Smash Bros. Brawl;
RSCD7D;Scarface: The World Is Yours;
RSCE7D;Scarface: The World Is Yours;
RSCP7D;Scarface: The World Is Yours;
RSCU7D;Scarface: The World Is Yours;
RSDJAF;SD Gundam: Scad Hammers;
RSEJGD;Soul Eater Monotone Princess;
RSFE7U;Muramasa: The Demon Blade;
RSFJ99;Oboro Muramasa;
RSFP99;Muramasa: The Demon Blade;
RSHE69;MySims Kingdom;
RSHJ13;Boku to Sim no Machi Kingdom;
RSHK69;MySims Kingdom;
RSHP69;MySims Kingdom;
RSIE69;MySims;
RSIJ13;Boku to Sim no Machi;
RSIP69;MySims;
RSJE41;Broken Sword: Shadow of the Templars (Director's Cut);
RSJP41;Broken Sword: Shadow of the Templars - The Director's Cut;
RSKE52;Shrek The Third;
RSKP52;Shrek Tercero;
RSKX52;Shrek Tercero;
RSLEAF;Soulcalibur: Legends;
RSLJAF;Soulcalibur: Legends;
RSLKAF;Soulcalibur Legends;
RSLPAF;Soulcalibur Legends;
RSME8P;Super Monkey Ball: Banana Blitz;
RSMJ8P;Super Monkey Ball: Banana Blitz;
RSMP8P;Super Monkey Ball: Banana Blitz;
RSND69;Los Simpson: El Videojuego;
RSNE69;The Simpsons Game;
RSNF69;Los Simpson: El Videojuego;
RSNP69;Los Simpson: El Videojuego;
RSNX69;Los Simpson: El Videojuego;
RSOE4Z;Solitaire & Mahjong;
RSOP4Z;Solitaire & Mahjong;
RSPE01;Wii Sports;
RSPJ01;Wii Sports;
RSPK01;Wii Sports;
RSPP01;Wii Sports;
RSPW01;Wii Sports;
RSQEAF;We Ski;
RSQJAF;Family Ski;
RSQPAF;Family Ski;
RSRE8P;Sonic y los Anillos Secretos;
RSRJ8P;Sonic and the Secret Rings;
RSRP8P;Sonic y los Anillos Secretos;
RSSEH4;Samurai Shodown Anthology;
RSSJH4;Samurai Spirits: Rokuban Shoubu;
RSSK52;Samurai Shodown Anthology;
RSSP7U;Samurai Shodown Anthology;
RSTE64;Star Wars: The Force Unleashed;
RSTJ52;Star Wars: The Force Unleashed;
RSTP64;Star Wars: El Poder de la Fuerza;
RSUENR;Summer Sports: Paradise Island;
RSUP41;Sports Party;
RSVE8P;Sonic Unleashed;
RSVJ8P;Sonic World Adventure;
RSVP8P;Sonic Unleashed;
RSWE08;Spyborgs;
RSWP08;Spyborgs;
RSXE69;SSX Blur;
RSXJ13;SSX Blur;
RSXK69;SSX Blur;
RSXP69;SSX Blur;
RSYE20;Showtime Championship Boxing;
RSYP7J;Showtime Championship Boxing;
RSZJES;Yukinko Daisenpuu;
RSZPGT;Legend of Sayuki;
RT2E20;Arctic Tale;
RT2P7J;Arctic Tale;
RT3E54;Rockstar Games Presents: Table Tennis;
RT3JEL;Rockstar Games Presents: Table Tennis;
RT3P54;Rockstar Games Presenta Table Tennis;
RT4EAF;Tales of Symphonia: Dawn of the New World;
RT4JAF;Tales of Symphonia: Ratatosk no Kishi;
RT4PAF;Tales of Symphonia: Dawn of the New World;
RT5E8P;SEGA Superstars Tennis;
RT5P8P;SEGA Superstars Tennis;
RT6FKM;El Tiovivo Mágico;
RT6PKM;El Tiovivo Mágico;
RT7E69;Tiger Woods PGA Tour 07;
RT7F69;Tiger Woods PGA Tour 07;
RT7P69;Tiger Woods PGA Tour 07;
RT8E69;Tiger Woods PGA Tour 08;
RT8J13;Tiger Woods PGA Tour Golf 08;
RT8K69;Tiger Woods PGA Tour 08;
RT8P69;Tiger Woods PGA Tour 08;
RT9E52;Tony Hawk's Proving Ground;
RT9P52;Tony Hawk's Proving Ground;
RTAE41;Tom Clancy's H.A.W.X. 2;
RTAP41;Tom Clancy's H.A.W.X. 2;
RTBE52;Rapala Fishing Frenzy;
RTBP52;Rapala Fishing Frenzy;
RTCE41;Tom Clancy's Splinter Cell: Double Agent;
RTCP41;Tom Clancy's Splinter Cell: Double Agent;
RTDE6K;The Monkey King: The Legend Begins;
RTDJES;Shin Chuuka Taisen;
RTDK8M;Shin Chuuka Taisen;
RTEE78;Paws & Claws: Pet Vet;
RTEHMR;Veterinarios en Acción;
RTEPFR;Mi Clínica Veterinaria;
RTFE52;Transformers: The Game;
RTFJ52;Transformers: The Game;
RTFK52;Transformers: The Game;
RTFP52;Transformers: El Videojuego;
RTFX52;Transformers;
RTFY52;Transformers;
RTGJ18;Gensen Table Game Wii;
RTHE52;Tony Hawk's Downhill Jam;
RTHP52;Tony Hawk's Downhill Jam;
RTIE8P;Wacky World of Sports;
RTIJ8P;Wacky World of Sports;
RTIP8P;Locura Deportiva;
RTJE68;Star Trek: Conquest;
RTJP68;Star Trek: Conquest;
RTKE5Z;Octomania;
RTKJDQ;Sharuui Takoron;
RTKK8M;Sharuui Takoron;
RTLE18;Fishing Master: World Tour;
RTLJ18;Mezase Tsuri Master Sekai ni Challenge Hen;
RTLP18;Fishing Master: World Tour;
RTME41;TMNT;
RTMP41;Tortugas Ninja Jóvenes Mutantes;
RTNE41;Tenchu: Shadow Assassins;
RTNJCQ;Tenchu 4;
RTNP41;Tenchu: Shadow Assassins;
RTOJ8P;428: Fuusa Sareta Shibuya de;
RTPP41;Top Trumps Adventures;
RTQENR;Monster Trux Offroad;
RTQPUG;Monster Trux Offroad;
RTQXUG;Monster Trux Offroad;
RTRE18;Fishing Master;
RTRJ18;Mezase Tsuri Master;
RTRP18;Fishing Master;
RTSEVN;Totally Spies! Totally Party;
RTSP41;Totally Spies! Fiesta Total;
RTTJAF;Tamagotchi no Furi Furi Kagekidan!;
RTUEJJ;Secret Files Tunguska;
RTUFKM;Secret Files: Tunguska;
RTUPKM;Secret Files: Tunguska;
RTVE64;Thrillville: Off the Rails;
RTVP64;Thrillville: Off the Rails;
RTWE5D;TNA iMPACT!;
RTWP5D;TNA iMPACT!;
RTYP01;Wii Ajedrez;
RTZE08;Zack & Wiki: Quest for Barbaros' Treasure;
RTZJ08;Zack & Wiki: En Busca del Tesoro de Barbaros;
RTZK08;Zack & Wiki: Quest For Barbaros' Treasure;
RTZP08;Zack & Wiki: En Busca del Tesoro de Barbaros;
RU2E5Z;Winter Sports 2: The Next Challenge;
RU2P5Z;Winter Sports 2: The Next Challenge;
RU3E5Z;Summer Athletics: The Ultimate Challenge;
RU4E41;My Fitness Coach 2: Exercise & Nutrition;
RU4P41;NewU Fitness First Personal Trainer;
RU4X41;NewU Fitness First Personal Trainer;
RU5E4Q;The Princess and the Frog;
RU5P4Q;Tiana y el Sapo;
RU5V4Q;Tiana y el Sapo;
RU5X4Q;Tiana y el Sapo;
RU5Y4Q;Tiana y el Sapo;
RU6EHG;Free Running;
RU6PHY;Free Running;
RU7E5G;Night at the Museum: Battle of the Smithsonian - The Video Game;
RU7X5G;Una Noche en el Museo 2: El Videojuego;
RU8EFS;Bass Pro Shops: The Hunt;
RU9EGT;My Ballet Studio;
RU9PGT;Diva Ballerina;
RUAE52;Monster Jam: Urban Assault;
RUAP52;Monster Jam: Asalto Urbano;
RUBEVN;Ultimate Board Game Collection;
RUBP7N;Ultimate Board Game Collection;
RUCE5Z;Winter Sports: The Ultimate Challenge;
RUCPRT;Winter Sports 2008: The Ultimate Challenge;
RUCXRT;Winter Sports 2008: The Ultimate Challenge;
RUEE4Q;G-Force;
RUEP4Q;G-Force;
RUER4Q;G-Force;
RUEX4Q;G-Force;
RUEY4Q;G-Force;
RUFEMV;Rune Factory: Frontier;
RUFJ99;Rune Factory: Frontier;
RUFP99;Rune Factory: Frontier;
RUGE7T;Goosebumps: HorrorLand;
RUGP5G;Goosebumps: HorrorLand;
RUHE52;Bakugan Battle Brawlers;
RUHP52;Bakugan Battle Brawlers;
RUHX52;Bakugan Battle Brawlers (Edición Toys R Us);
RUHZ52;Bakugan Battle Brawlers;
RUIE4Q;Disney: Sing It;
RUIP4Q;Disney Sing It;
RUIX4Q;Disney Sing It;
RUKEGT;Rolling Stone: Drum King;
RUKPGT;We Rock: Drum King;
RULE4Q;Ultimate Band;
RULP4Q;Ultimate Band;
RULR4Q;Ultimate Band;
RUME5Z;Ski And Shoot;
RUMPFR;Summer Athletics;
RUNJ0Q;New Unou Kids Wii;
RUOEPL;Aliens in the Attic;
RUOPPL;Pequeños Invasores;
RUPJC8;Winning Post 7 Maximum 2008;
RUQD78;Up;
RUQE78;Up;
RUQI78;Up: El videojuego;
RUQJJE;Carl Jii San no Sora Tobu Le;
RUQP78;Up: El videojuego;
RUQS78;Up: El Videojuego;
RUQX78;Up: El videojuego;
RUREPL;Pool Hall Pro;
RURPPL;Pool Hall Pro;
RUSE78;SpongeBob SquarePants featuring Nicktoons: Globs of Doom;
RUSK78;SpongeBob SquarePants Featuring Nicktoons: Globs of Doom;
RUSP78;Bob Esponja y Amigos: Globs of Doom;
RUSX78;Bob Esponja y Amigos: Globs of Doom;
RUSY78;Bob Esponja y Amigos: Globs of Doom;
RUUE01;Animal Crossing: City Folk;
RUUJ01;Machi He Ikouyo Doubutsu no Mori;
RUUK01;Animal Crossing: City Folk;
RUUP01;Animal Crossing: Let's Go to the City;
RUWJC8;Winning Post World;
RUXPUG;Urban Extreme: Street Rage;
RUXXUG;Urban Extreme: Street Rage;
RUYE41;No More Heroes 2: Desperate Struggle;
RUYJ99;No More Heroes 2: Desperate Struggle;
RUYP99;No More Heroes 2: Desperate Struggle;
RUZE7T;Ultimate I SPY;
RUZP5G;Ultimate I SPY;
RV2E5D;Game Party 2;
RV2P5D;More Game Party;
RV3P6N;Clever Kids: Creepy Crawlies;
RV7SMR;Supervivientes;
RV8E20;Beach Fun: Summer Challenge;
RV8PRT;Beach Fun: Summer Challenge;
RV9E78;Avatar: The Last Airbender - Into the Inferno;
RV9P78;Avatar: La Leyenda de Aang - Dentro del Infierno;
RVAE78;Avatar: The Last Airbender - The Burning Earth;
RVAP78;Avatar: La Leyenda de Aang - La Tierra Ardiente;
RVBERS;Alvin and the Chipmunks;
RVBPRS;Alvin y las Ardillas;
RVDPLG;Diabolik: The Original Sin;
RVEFMR;Bienvenue Chez Les Ch'tis;
RVFE20;Bigfoot: Collision Course;
RVFP7J;Bigfoot: Collision Course;
RVGE78;Merv Griffin's Crosswords;
RVGP78;Margot's Word Brain;
RVHP41;Scrabble Interactivo: Edición 2009;
RVIE4F;Bionicle Heroes;
RVIP4F;Bionicle Heroes;
RVJPFR;So Blonde: Perdidos en el Caribe;
RVKEXJ;Valhalla Knights: Eldar Saga;
RVKJ99;Valhalla Knights: Elder Saga;
RVKKZA;Valhalla Knights: Eldar Saga;
RVKP99;Eldar Saga;
RVLPA4;Rock Revolution;
RVNE20;Calvin Tucker's Redneck Jamboree;
RVNP7J;Calvin Tucker's Redneck Jamboree;
RVOEPL;Vertigo;
RVOPPL;Vertigo;
RVPEFS;PopStar Guitar;
RVPPFS;PopStar Guitar;
RVQE41;Movie Games;
RVQP41;Desafío Cine Party;
RVREFS;Rebel Raiders: Operation Nighthawk;
RVRPKG;Rebel Raiders: Operation Nighthawk;
RVSE69;Skate It;
RVSJ13;Skate It;
RVSP69;Skate It;
RVTFMR;Veterinarios en Acción;
RVTPMR;Veterinarios en Acción;
RVTXMR;Veterinarios en Acción;
RVUE8P;Virtua Tennis 2009;
RVUP8P;Virtua Tennis 2009;
RVVE78;Big Beach Sports;
RVVP78;Big Beach Sports;
RVXFRT;RTL Biathlon 2009;
RVXPRT;RTL Biathlon 2009;
RVYD52;Call of Duty: World at War;
RVYE52;Call of Duty: World at War;
RVYK52;Call of Duty: World at War;
RVYP52;Call of Duty: World at War;
RVYX52;Call of Duty: World at War;
RVYY52;Call of Duty: World at War;
RVZE52;Monsters vs. Aliens;
RVZP52;Monstruos contra Alienígenas;
RW3E4Q;Pirates of the Caribbean: At World's End;
RW3J4Q;Pirates of the Caribbean: At World's End;
RW3P4Q;Los Piratas del Caribe: En el Fin del Mundo;
RW4D41;Mi Experto en Vocabulario;
RW5F41;¿Quién Quiere Ser Millonario? 2da Edición;
RW5P41;¿Quién Quiere Ser Millonario? 2da Edición;
RW6PA4;Dance Dance Revolution: Winx Club;
RW7E41;Shaun White Snowboarding: Road Trip - Target Limited Edition;
RW8P41;Imagina Ser: Amazona en Competición;
RW9P78;WWE SmackDown vs. Raw 2009;
RW9X78;WWE SmackDown vs. Raw 2009;
RWAD78;WALL•E;
RWAE78;WALL•E;
RWAJ78;WALL•E;
RWAK78;WALL•E;
RWAP78;WALL•E;
RWAR78;WALL•E;
RWAU78;WALL•E;
RWAX78;WALL•E;
RWAY78;WALL•E;
RWAZ78;WALL•E;
RWBENR;Kawasaki Snowmobiles;
RWBXUG;Kawasaki Snow Mobiles;
RWCE4Z;Pinball Hall of Fame: The Williams Collection;
RWCP6M;Williams Pinball Classics;
RWDE5G;Wild Earth: African Safari;
RWDP5G;Wild Earth: African Safari;
RWEEA4;Pro Evolution Soccer 2008;
RWEJA4;Winning Eleven PLAY MAKER 2008;
RWEPA4;Pro Evolution Soccer 2008;
RWFH41;Mi Experto en Vocabulario;
RWGE08;We Love Golf!;
RWGJ08;We Love Golf!;
RWGP08;We Love Golf!;
RWHP4F;Top Trumps: Doctor Who;
RWIE18;Wing Island;
RWIJ18;Wing Island;
RWIP18;Wing Island;
RWJENR;WordJong Party;
RWKE5G;Cooking Mama: World Kitchen;
RWKPGT;Cooking Mama 2: World Kitchen;
RWLE01;Wario Land: Shake It!;
RWLJ01;Wario Land Shake;
RWLK01;Wario Land Shaking;
RWLP01;Wario Land: The Shake Dimension;
RWME78;Worms: A Space Oddity;
RWMP78;Worms: Una Gusanodisea Espacial;
RWNF70;Warning: Code De La Route;
RWOE69;Monopoly;
RWOJ13;Monopoly;
RWOP69;Monopoly;
RWQPSP;WSC Real 08: World Snooker Championship;
RWRE4F;Wacky Races: Crash & Dash;
RWRP4F;Los Autos Locos;
RWSE8P;Mario & Sonic en los Juegos Olímpicos;
RWSJ01;Mario & Sonic at the Olympic Games;
RWSK01;Mario & Sonic at the Olympic Games;
RWSP8P;Mario & Sonic en los Juegos Olímpicos;
RWTEG9;Ben 10: Alien Force;
RWTPG9;Ben 10: Alien Force;
RWUE52;X-Men Origins: Wolverine;
RWUP52;X-Men Orígenes: Lobezno;
RWUX52;X-Men Orígenes: Lobezno;
RWWE78;WWE SmackDown vs. Raw 2008;
RWWJ78;WWE SmackDown vs. Raw 2008;
RWWP78;WWE SmackDown vs. Raw 2008;
RWWX78;WWE SmackDown vs. Raw 2008;
RWXES5;Brave: A Warrior's Tale;
RWXPS5;Brave: A Warrior's Tale;
RWYPHH;Runaway: The Dream of the Turtle;
RWZE5G;Wonder World Amusement Park;
RWZP5G;Wonder World Amusement Park;
RWZX5G;Wonder World Amusement Park;
RX2E70;My Horse & Me: Riding for Gold;
RX2P70;My Horse & Me 2;
RX3E01;ExciteBots: Trick Racing;
RX3J01;Excite Mou Machine;
RX4E4Z;Casper's Scare School: Spooky Sports Day;
RX4PMT;La Escuela de Miedos de Casper: Olimpiada Terrorífica;
RX5E52;Tony Hawk: Ride;
RX5P52;Tony Hawk: Ride;
RX6E78;The Biggest Loser;
RX6P78;The Biggest Loser;
RX7JGD;Meja-maji March;
RX8JA4;Jikkyou Powerful Pro Yakyuu Next;
RX9E69;Need for Speed: Undercover;
RX9J13;Need for Speed: Undercover;
RX9K69;Need for Speed: Undercover;
RX9P69;Need for Speed: Undercover;
RX9X69;Need for Speed: Undercover;
RX9Y69;Need for Speed: Undercover;
RXAE78;WWE SmackDown vs. Raw 2010;
RXAP78;WWE SmackDown vs. Raw 2010;
RXBE70;Backyard Baseball '10;
RXCE4Z;Dave Mirra BMX Challenge;
RXCPGT;Dave Mirra BMX Challenge;
RXDD4Q;Disney Th!nk Fast: Piensa y Acierta;
RXDE4Q;Disney Th!nk Fast: The Ultimate Trivia Showdown;
RXDJ4Q;Disney Th!nk Haya Oshi Quiz;
RXDP4Q;Disney Th!nk Fast: Piensa y Acierta;
RXDR4Q;Disney Th!nk Fast: Piensa y Acierta;
RXDX4Q;Disney Th!nk Fast: Piensa y Acierta;
RXDY4Q;Disney Th!nk Fast: Piensa y Acierta;
RXEJDA;Major Dream: Major Wii: Perfect Closer;
RXFEVN;Offshore Tycoon;
RXGE6K;Geon Cube;
RXGP6K;Geon Cube;
RXHF5D;Chaos à La Maison;
RXIE52;Transformers: Revenge of the Fallen;
RXIP52;Transformers: La Venganza de los Caídos;
RXJJDA;Jinsei Game Wii EX;
RXKEGL;TV Show King Party;
RXKFGL;TV Show King Party;
RXKPGL;TV Show King Party;
RXLE41;Grey's Anatomy: The Video Game;
RXLP41;Anatomía de Grey: El Videojuego;
RXMJ8P;Miburi & Teburi;
RXNEXS;Hooked Again: Real Motion Fishing;
RXNJJF;Bass Fishing Wii World Tournament;
RXNPGT;Big Catch Bass Fishing 2;
RXPEXS;Hooked!: Real Motion Fishing;
RXPJJF;Bass Fishing Wii;
RXPPGT;Big Catch Bass Fishing;
RXQEWR;Where the Wild Things Are;
RXQPWR;Donde Viven los Monstruos;
RXRERS;The Tale of Despereaux;
RXRPRS;El Valiente Desperaux;
RXRXRS;El Valiente Desperaux;
RXSPA4;Dancing Stage: Hottest Party;
RXUE41;Surf's Up;
RXUP41;Locos por el Surf;
RXUX41;Locos por el Surf;
RXVXWP;Télé 7 Jeux: Mots Croisés;
RXWE20;M&M's Beach Party;
